gameId,playId,quarter,GameClock,possessionTeam,yardlineSide,yardlineNumber,HomeScoreBeforePlay,VisitorScoreBeforePlay,HomeScoreAfterPlay,VisitorScoreAfterPlay,isPenalty,SpecialTeamsPlayType,KickReturnYardage,PlayResult,playDescription
2017092100,110,1,14:48:00,LA,LA,35,0,7,0,7,FALSE,Kickoff,18,46,G.Zuerlein kicks 64 yards from LA 35 to SF 1. V.Bolden to SF 19 for 18 yards (Co.Davis).
2017092100,778,1,4:32:00,LA,LA,35,7,14,7,14,FALSE,Kickoff,18,46,G.Zuerlein kicks 64 yards from LA 35 to SF 1. V.Bolden to SF 19 for 18 yards (B.Countess).
2017092401,2561,3,15:00:00,DEN,DEN,35,13,13,13,13,FALSE,Kickoff,18,43,B.McManus kicks 61 yards from DEN 35 to BUF 4. B.Tate to BUF 22 for 18 yards (D.Henderson).
2017092406,1987,3,15:00:00,MIN,MIN,35,21,3,21,3,TRUE,Kickoff,18,54,"K.Forbath kicks 62 yards from MIN 35 to TB 3. B.Reedy to TB 21 for 18 yards (C.Ham; J.McKinnon). PENALTY on TB-C.Lynch, Offensive Holding, 10 yards, enforced at TB 21."
2017100107,1565,2,4:30:00,NE,NE,35,13,10,13,10,FALSE,Kickoff,18,49,S.Gostkowski kicks 67 yards from NE 35 to CAR -2. C.McCaffrey to CAR 16 for 18 yards (B.Bolden).
2017092403,4209,5,10:00:00,PIT,PIT,35,17,17,17,17,FALSE,Kickoff,18,39,C.Boswell kicks 57 yards from PIT 35 to CHI 8. D.Thompson pushed ob at CHI 26 for 18 yards (A.Chickillo).
2017092500,2672,3,3:13:00,ARI,ARI,40,14,14,14,14,FALSE,Kickoff,18,37,P.Dawson kicks 55 yards from ARZ 40 to DAL 5. R.Switzer to DAL 23 for 18 yards (E.Penny).
2017100103,1730,2,0:47:00,CIN,CIN,35,0,21,0,21,TRUE,Kickoff,18,55,"R.Bullock kicks 63 yards from CIN 35 to CLV 2. J.Peppers ran ob at CLV 20 for 18 yards. PENALTY on CLV-J.Burgess, Offensive Holding, 10 yards, enforced at CLV 20."
2017100804,3251,4,10:33:00,MIA,MIA,35,16,10,16,10,TRUE,Kickoff,18,49,"C.Parkey kicks 57 yards from MIA 35 to TEN 8. E.Weems to TEN 26 for 18 yards (M.Hull). PENALTY on TEN-J.Smith, Offensive Holding, 10 yards, enforced at TEN 26."
2017100200,2050,3,15:00:00,WAS,WAS,35,7,10,7,10,FALSE,Kickoff,18,44,D.Hopkins kicks 62 yards from WAS 35 to KC 3. D.Thomas to KC 21 for 18 yards (C.Carter).
2017101500,2254,3,6:17:00,MIA,MIA,35,17,7,17,7,FALSE,Kickoff,18,48,C.Parkey kicks 66 yards from MIA 35 to ATL -1. A.Roberts to ATL 17 for 18 yards (C.Allen; W.Aikens).
2017101501,1501,2,2:53:00,CHI,CHI,35,0,10,0,10,FALSE,Kickoff,18,47,C.Barth kicks 65 yards from CHI 35 to BLT 0. B.Rainey to BLT 18 for 18 yards (D.Bush).
2017091012,3610,4,1:55:00,DAL,DAL,35,19,3,19,3,FALSE,Kickoff,19,51,D.Bailey kicks 70 yards from DAL 35 to NYG -5. D.Harris to NYG 14 for 19 yards (B.Jones).
2017091703,2591,3,6:36:00,TEN,TEN,35,3,16,3,16,TRUE,Kickoff,19,56,"R.Succop kicks 66 yards from TEN 35 to JAX -1. C.Grant to JAX 18 for 19 yards (A.Wallace). PENALTY on JAX-P.Thompson, Offensive Holding, 9 yards, enforced at JAX 18."
2017091709,2341,3,7:10:00,NYJ,NYJ,35,21,13,21,13,FALSE,Kickoff,19,49,C.Catanzaro kicks 68 yards from NYJ 35 to OAK -3. C.Patterson to OAK 16 for 19 yards (J.Martin).
2017091712,2215,3,15:00:00,SEA,SEA,35,6,6,6,6,FALSE,Kickoff,19,39,B.Walsh kicks 58 yards from SEA 35 to SF 7. V.Bolden to SF 26 for 19 yards (J.Coleman; B.McDougald).
2017091712,3469,4,11:36:00,SF,SF,35,6,9,6,9,FALSE,Kickoff,19,47,B.Pinion kicks 66 yards from SF 35 to SEA -1. T.Lockett to SEA 18 for 19 yards (D.Watson; A.Colbert).
2017100107,3262,4,8:46:00,NE,NE,35,23,30,23,30,FALSE,Kickoff,19,44,"S.Gostkowski kicks 63 yards from NE 35 to CAR 2. C.McCaffrey to CAR 21 for 19 yards (J.Richards, N.Ebner)."
2017092500,2270,3,8:31:00,DAL,DAL,35,7,14,7,14,FALSE,Kickoff,19,43,D.Bailey kicks 62 yards from DAL 35 to ARZ 3. K.Williams to ARZ 22 for 19 yards (K.Smith).
2017100103,2611,3,3:37:00,CIN,CIN,35,0,31,0,31,FALSE,Kickoff,19,45,R.Bullock kicks 64 yards from CIN 35 to CLV 1. J.Peppers to CLV 20 for 19 yards (K.Russell).
2017100804,2074,3,15:00:00,TEN,TEN,35,10,3,10,3,FALSE,Kickoff,19,45,R.Succop kicks 64 yards from TEN 35 to MIA 1. J.Grant to MIA 20 for 19 yards (D.Fluellen; N.Palmer).
2017101502,719,1,3:15:00,CLE,CLE,35,3,3,3,3,FALSE,Kickoff,19,52,Z.Gonzalez kicks 71 yards from CLV 35 to HST -6. C.Thompson to HST 13 for 19 yards (M.Jordan).
2017101502,2581,3,10:10:00,CLE,CLE,20,26,3,26,3,FALSE,Kickoff,19,45,"B.Colquitt kicks 64 yards from CLV 20 to HST 16. C.Thompson to HST 35 for 19 yards (M.Dayes, B.Bello)."
2017101503,1266,2,10:40:00,GB,GB,35,7,7,7,7,FALSE,Kickoff,19,49,M.Crosby kicks 68 yards from GB 35 to MIN -3. S.Coley to MIN 16 for 19 yards (T.Davis).
2017091000,3404,4,12:47:00,BUF,BUF,35,21,12,21,12,FALSE,Kickoff,20,48,S.Hauschka kicks 68 yards from BUF 35 to NYJ -3. K.Raymond to NYJ 17 for 20 yards (M.Milano; D.Lacey).
2017091001,3439,4,3:24:00,ATL,ATL,35,17,23,17,23,FALSE,Kickoff,20,47,"M.Bosher kicks 67 yards from ATL 35 to CHI -2. D.Thompson to CHI 18 for 20 yards (D.Kazee). FUMBLES (D.Kazee), recovered by CHI-R.Robertson-Harris at CHI 18. R.Robertson-Harris to CHI 18 for no gain (D.Coleman)."
2017091708,911,2,13:41:00,LAC,LAC,35,3,3,3,3,FALSE,Kickoff,20,48,"Y.Koo kicks 68 yards from LAC 35 to MIA -3. K.Drake to MIA 17 for 20 yards (Tr.Williams, J.Onwualu)."
2017092407,901,1,1:51:00,HOU,HOU,35,7,10,7,10,FALSE,Kickoff,20,40,"K.Fairbairn kicks 60 yards from HST 35 to NE 5. D.Lewis to NE 25 for 20 yards (T.Ervin, E.Pleasant)."
2017091709,38,1,15:00:00,NYJ,NYJ,35,0,0,0,0,FALSE,Kickoff,20,49,"OAK Captains: #4 D. Carr, #27 R. Nelson, #52 K. Mack, #61 R. Hudson, #78 J. Ellis, #84 C. Patterson NYJ Captains: #10 J. Kearse, #79 B. Qvuale, #92 L. Williams, #95 J. Martin C.Catanzaro kicks 69 yards from NYJ 35 to OAK -4. C.Patterson to OAK 16 for 20 yards (C.Peake, D.Roberts)."
2017091706,2571,3,9:57:00,MIN,MIN,35,17,9,17,9,FALSE,Kickoff,20,50,K.Forbath kicks 70 yards from MIN 35 to PIT -5. J.Smith-Schuster to PIT 15 for 20 yards (E.Wilson).
2017092100,3780,4,8:43:00,LA,LA,35,26,41,26,41,FALSE,Kickoff,20,42,G.Zuerlein kicks 62 yards from LA 35 to SF 3. R.Mostert to SF 23 for 20 yards (Co.Davis).
2017092406,422,1,6:18:00,TB,TB,35,7,3,7,3,FALSE,Kickoff,20,50,N.Folk kicks 70 yards from TB 35 to MIN -5. J.McKinnon to MIN 15 for 20 yards (T.Ward; A.Glanton).
2017092411,35,1,15:00:00,GB,GB,35,0,0,0,0,FALSE,Kickoff,20,44,M.Crosby kicks 64 yards from GB 35 to CIN 1. A.Erickson to CIN 21 for 20 yards (M.Evans).
2017092800,2126,3,15:00:00,GB,GB,35,21,7,21,7,TRUE,Kickoff,20,-5,"M.Crosby kicks 70 yards from GB 35 to CHI -5. D.Thompson to CHI 15 for 20 yards (K.Brice). PENALTY on GB, Illegal Formation, 5 yards, enforced at GB 35 - No Play."
2017100108,461,1,7:49:00,NYJ,NYJ,35,7,7,7,7,FALSE,Kickoff,20,50,C.Catanzaro kicks 70 yards from NYJ 35 to JAX -5. C.Grant to JAX 15 for 20 yards (R.Miles).
2017100805,4052,4,4:50:00,LAC,LAC,35,22,20,22,20,FALSE,Kickoff,20,45,"N.Novak kicks 65 yards from LAC 35 to NYG 0. O.Beckham to NYG 20 for 20 yards (N.Harris, N.Dzubnar)."
2017100805,4235,4,2:58:00,LAC,LAC,35,22,27,22,27,FALSE,Kickoff,20,41,"N.Novak kicks 61 yards from LAC 35 to NYG 4. S.Vereen to NYG 24 for 20 yards (N.Harris, D.Watt)."
2017101504,657,1,4:56:00,NO,NO,35,14,7,14,7,FALSE,Kickoff,20,33,W.Lutz kicks 53 yards from NO 35 to DET 12. Z.Zenner pushed ob at DET 32 for 20 yards (J.Hardee; R.Bush).
2017101510,36,1,15:00:00,OAK,OAK,35,0,0,0,0,FALSE,Kickoff,20,42,"G.Tavecchio kicks 62 yards from OAK 35 to LAC 3. D.King to LAC 23 for 20 yards (D.McCray). OAK CAPTAINS: #4 D. Carr, #27 R. Nelson, #39 K. McGill, #52 K. Mack, #61 R. Hudson, #73 M. Newhouse LAC CAPTAINS: #17 P. Rivers, #24 T. Williams, #54 M. Ingram, #68 M. Slauson, #85 A. Gates, #92 B. Mebane"
2017091008,2441,3,10:38:00,PHI,PHI,35,14,19,14,19,FALSE,Kickoff,21,46,C.Sturgis kicks 67 yards from PHI 35 to WAS -2. B.Breeland to WAS 19 for 21 yards (R.McLeod).
2017091702,3153,4,11:42:00,IND,IND,35,13,3,13,3,TRUE,Kickoff,21,50,"R.Sanchez kicks 61 yards from IND 35 to ARZ 4. K.Williams to ARZ 25 for 21 yards (K.Moore). PENALTY on ARZ-R. Ford, Offensive Holding, 10 yards, enforced at ARZ 25."
2017091707,2953,4,12:26:00,TB,TB,35,29,0,29,0,TRUE,Kickoff,21,55,"N.Folk kicks 66 yards from TB 35 to CHI -1. D.Thompson to CHI 32 for 33 yards (J.Evans). PENALTY on CHI-D.Brown, Offensive Holding, 10 yards, enforced at CHI 20."
2017091800,1731,2,0:30:00,DET,DET,35,7,17,7,17,FALSE,Kickoff,21,39,J.Locke kicks 60 yards from DET 35 to NYG 5. D.Harris to NYG 26 for 21 yards (J.Agnew). DET-D.Washington was injured during the play.
2017092401,1265,2,11:41:00,BUF,BUF,35,7,3,7,3,FALSE,Kickoff,21,44,S.Hauschka kicks 65 yards from BUF 35 to DEN 0. C.Latimer to DEN 21 for 21 yards (C.Anderson).
2017100104,261,1,11:30:00,DAL,DAL,35,3,0,3,0,FALSE,Kickoff,21,49,D.Bailey kicks 70 yards from DAL 35 to LA -5. P.Cooper to LA 16 for 21 yards (R.Smith).
2017100102,2435,3,12:32:00,BAL,BAL,35,3,19,3,19,FALSE,Kickoff,21,44,J.Tucker kicks 65 yards from BLT 35 to PIT 0. T.Watson to PIT 21 for 21 yards (J.Freeny).
2017100107,3650,4,3:09:00,NE,NE,35,30,30,30,30,FALSE,Kickoff,21,41,"S.Gostkowski kicks 62 yards from NE 35 to CAR 3. C.McCaffrey to CAR 24 for 21 yards (N.Ebner, P.Chung)."
2017092500,37,1,15:00:00,DAL,DAL,35,0,0,0,0,FALSE,Kickoff,21,47,D.Bailey kicks 68 yards from DAL 35 to ARZ -3. K.Williams to ARZ 18 for 21 yards (R.Smith).
2017100109,1253,2,13:07:00,ARI,ARI,30,3,3,3,3,TRUE,Kickoff,21,55,"P.Dawson kicks 66 yards from ARZ 30 to SF 4. V.Bolden to SF 34 for 30 yards (J.Bynes). PENALTY on SF-E.Harold, Offensive Holding, 10 yards, enforced at SF 25."
2017100111,1516,2,7:17:00,NYG,NYG,35,13,3,13,3,FALSE,Kickoff,21,45,A.Rosas kicks 66 yards from NYG 35 to TB -1. B.Reedy to TB 20 for 21 yards (N.Capi).
2017100112,2285,3,9:40:00,DEN,DEN,35,13,7,13,7,FALSE,Kickoff,21,48,B.McManus kicks 69 yards from DEN 35 to OAK -4. C.Patterson to OAK 17 for 21 yards (W.Parks).
2017100806,425,1,8:19:00,PHI,PHI,35,7,0,7,0,FALSE,Kickoff,21,44,J.Elliott kicks 65 yards from PHI 35 to ARZ 0. K.Williams to ARZ 21 for 21 yards (C.Maragos; P.Robinson).
2017100804,963,1,0:06:00,MIA,MIA,35,10,0,10,0,FALSE,Kickoff,21,51,C.Parkey kicks 72 yards from MIA 35 to TEN -7. A.Jackson to TEN 14 for 21 yards (S.Perry).
2017100808,2762,3,5:41:00,SEA,SEA,35,10,13,10,13,FALSE,Kickoff,21,47,B.Walsh kicks 68 yards from SEA 35 to LA -3. P.Cooper to LA 18 for 21 yards (N.Thorpe).
2017101508,133,1,14:35:00,JAX,JAX,35,7,7,7,7,FALSE,Kickoff,21,41,J.Myers kicks 62 yards from JAX 35 to LA 3. P.Cooper ran ob at LA 24 for 21 yards (P.Thompson).
2017091100,63,1,15:00:00,MIN,MIN,35,0,0,0,0,FALSE,Kickoff,22,46,K.Forbath kicks 68 yards from MIN 35 to NO -3. T.Edmunds to NO 19 for 22 yards (C.Ham).
2017091100,448,1,8:21:00,NO,NO,35,0,3,0,3,FALSE,Kickoff,22,50,W.Lutz kicks 72 yards from NO 35 to MIN -7. J.McKinnon to MIN 15 for 22 yards (T.Edmunds).
2017091705,1874,2,4:47:00,NE,NE,35,13,27,13,27,FALSE,Kickoff,22,36,S.Gostkowski kicks 58 yards from NE 35 to NO 7. A.Kamara to NO 29 for 22 yards (C.Marsh).
2017091702,1560,2,5:56:00,ARI,ARI,35,10,3,10,3,FALSE,Kickoff,22,45,"P.Dawson kicks 67 yards from ARZ 35 to IND -2. Q.Bray to IND 20 for 22 yards (J.Bynes). FUMBLES (J.Bynes), recovered by IND-C.Milton at IND 20. C.Milton to IND 20 for no gain (J.Bynes)."
2017091703,3599,4,7:12:00,JAX,JAX,35,9,30,9,30,FALSE,Kickoff,22,-10,J.Myers kicks onside 12 yards from JAX 35 to JAX 47. E.Decker to JAX 25 for 22 yards (C.Grant).
2017091707,1341,2,7:30:00,TB,TB,35,17,0,17,0,FALSE,Kickoff,22,39,N.Folk kicks 61 yards from TB 35 to CHI 4. D.Thompson to CHI 26 for 22 yards (K.Tandy).
2017091708,2210,3,12:07:00,MIA,MIA,35,10,10,10,10,FALSE,Kickoff,22,42,"C.Parkey kicks 64 yards from MIA 35 to LAC 1. A.Ekeler to LAC 23 for 22 yards (B.McCain, J.March-Lillard)."
2017092407,350,1,10:33:00,NE,NE,35,7,0,7,0,FALSE,Kickoff,22,43,S.Gostkowski kicks 65 yards from NE 35 to HST 0. T.Ervin to HST 22 for 22 yards (M.Flowers).
2017092403,2164,3,15:00:00,PIT,PIT,35,17,7,17,7,FALSE,Kickoff,22,43,C.Boswell kicks 65 yards from PIT 35 to CHI 0. D.Thompson to CHI 22 for 22 yards (C.Sensabaugh).
2017100100,37,1,15:00:00,NO,NO,35,0,0,0,0,FALSE,Kickoff,22,50,W.Lutz kicks 72 yards from NO 35 to MIA -7. J.Grant pushed ob at MIA 15 for 22 yards (M.Williams).
2017100802,728,1,3:51:00,CAR,CAR,35,3,3,3,3,FALSE,Kickoff,22,43,G.Gano kicks 65 yards from CAR 35 to DET 0. J.Agnew to DET 22 for 22 yards (J.Norris).
2017100805,767,1,2:16:00,NYG,NYG,35,9,0,9,0,FALSE,Kickoff,22,42,"A.Rosas kicks 64 yards from NYG 35 to LAC 1. D.King to LAC 23 for 22 yards (K.Wynn, C.Munson)."
2017100806,657,1,3:52:00,PHI,PHI,35,14,0,14,0,FALSE,Kickoff,22,43,"J.Elliott kicks 65 yards from PHI 35 to ARZ 0. K.Williams to ARZ 22 for 22 yards (M.Jenkins, C.Clement)."
2017100113,718,1,3:33:00,SEA,SEA,20,3,2,3,2,FALSE,Kickoff,22,44,J.Ryan kicks 66 yards from SEA 20 to IND 14. Q.Bray to IND 36 for 22 yards (M.Wilhoite; D.Hill).
2017100113,1179,2,12:25:00,SEA,SEA,35,10,2,10,2,FALSE,Kickoff,22,45,B.Walsh kicks 67 yards from SEA 35 to IND -2. Q.Bray to IND 20 for 22 yards (D.Hill).
2017100900,2851,3,5:23:00,CHI,CHI,35,9,10,9,10,FALSE,Kickoff,22,47,"C.Barth kicks 69 yards from CHI 35 to MIN -4. J.McKinnon to MIN 22 for 26 yards (D.Houston-Carson). FUMBLES (D.Houston-Carson), ball out of bounds at MIN 18."
2017101501,37,1,15:00:00,CHI,CHI,35,0,0,0,0,FALSE,Kickoff,22,38,C.Barth kicks 60 yards from CHI 35 to BLT 5. B.Rainey to BLT 27 for 22 yards (B.Cunningham).
2017091004,37,1,15:00:00,DET,DET,35,0,0,0,0,FALSE,Kickoff,23,42,K.Redfern kicks 65 yards from DET 35 to ARZ 0. K.Williams to ARZ 23 for 23 yards (M.Killebrew).
2017091004,1611,2,4:22:00,DET,DET,35,6,10,6,10,FALSE,Kickoff,23,45,M.Prater kicks 68 yards from DET 35 to ARZ -3. K.Williams to ARZ 20 for 23 yards (Ch.Washington).
2017091000,3130,3,2:00:00,NYJ,NYJ,35,14,12,14,12,FALSE,Kickoff,23,45,C.Catanzaro kicks 68 yards from NYJ 35 to BUF -3. B.Tate pushed ob at BUF 20 for 23 yards (J.Jenkins).
2017091001,330,1,7:56:00,ATL,ATL,35,0,3,0,3,FALSE,Kickoff,23,39,M.Bosher kicks 62 yards from ATL 35 to CHI 3. B.Cunningham to CHI 26 for 23 yards (D.Coleman).
2017091010,3001,3,0:10:00,GB,GB,30,14,6,14,6,FALSE,Kickoff,23,44,M.Crosby kicks 67 yards from GB 30 to SEA 3. T.Lockett to SEA 26 for 23 yards (K.Fackrell).
2017091012,1072,2,12:45:00,DAL,DAL,35,6,0,6,0,TRUE,Kickoff,23,54,"D.Bailey kicks 67 yards from DAL 35 to NYG -2. D.Harris pushed ob at NYG 45 for 47 yards (B.Jones). PENALTY on NYG-C.Munson, Offensive Holding, 10 yards, enforced at NYG 21."
2017092407,1266,2,12:25:00,NE,NE,35,14,10,14,10,FALSE,Kickoff,23,42,S.Gostkowski kicks 65 yards from NE 35 to HST 0. J.Todman to HST 23 for 23 yards (G.Grissom).
2017092401,2993,3,7:47:00,DEN,DEN,35,13,16,13,16,FALSE,Kickoff,23,34,B.McManus kicks 57 yards from DEN 35 to BUF 8. B.Tate to BUF 31 for 23 yards (J.Carter).
2017092412,543,1,5:33:00,KC,KC,35,0,14,0,14,TRUE,Kickoff,23,54,"C.Santos kicks 67 yards from KC 35 to LAC -2. D.King to LAC 21 for 23 yards (K.Acker). PENALTY on LAC-Tr.Williams, Offensive Holding, 10 yards, enforced at LAC 21."
2017100102,648,1,0:22:00,PIT,PIT,35,0,3,0,3,FALSE,Kickoff,23,41,C.Boswell kicks 64 yards from PIT 35 to BLT 1. A.Collins to BLT 24 for 23 yards (C.Sensabaugh).
2017100107,1270,2,9:41:00,CAR,CAR,35,10,10,10,10,FALSE,Kickoff,23,39,"G.Gano kicks 62 yards from CAR 35 to NE 3. D.Lewis to NE 26 for 23 yards (J.Norris, A.Armah)."
2017092409,3229,4,12:39:00,NYG,NYG,20,14,7,14,7,FALSE,Kickoff,23,51,A.Rosas kicks 74 yards from NYG 20 to PHI 6. W.Smallwood to PHI 29 for 23 yards (K.Wynn).
2017100100,2179,3,15:00:00,MIA,MIA,35,0,3,0,3,FALSE,Kickoff,23,42,C.Parkey kicks 65 yards from MIA 35 to NO 0. A.Kamara to NO 23 for 23 yards (B.McCain).
2017100100,3803,4,3:57:00,NO,NO,35,0,20,0,20,FALSE,Kickoff,23,46,W.Lutz kicks 69 yards from NO 35 to MIA -4. J.Grant to MIA 19 for 23 yards (N.Stupar).
2017100101,1142,2,10:31:00,ATL,ATL,35,3,0,3,0,FALSE,Kickoff,23,42,M.Bosher kicks 65 yards from ATL 35 to BUF 0. T.Jones to BUF 23 for 23 yards (D.Coleman; K.Ishmael).
2017100105,37,1,15:00:00,HOU,HOU,35,0,0,0,0,FALSE,Kickoff,23,43,K.Fairbairn kicks 66 yards from HST 35 to TEN -1. A.Jackson ran ob at TEN 22 for 23 yards (B.Scarlett).
2017100103,36,1,15:00:00,CIN,CIN,35,0,0,0,0,FALSE,Kickoff,23,37,R.Bullock kicks 60 yards from CIN 35 to CLV 5. J.Peppers to CLV 28 for 23 yards (C.Fejedelem; G.Iloka).
2017100500,37,1,15:00:00,TB,TB,35,0,0,0,0,FALSE,Kickoff,23,42,N.Folk kicks 65 yards from TB 35 to NE 0. D.Lewis to NE 23 for 23 yards (R.McClain).
2017101500,742,1,1:51:00,ATL,ATL,35,10,0,10,0,FALSE,Kickoff,23,42,M.Bosher kicks 65 yards from ATL 35 to MIA 0. K.Drake to MIA 23 for 23 yards (D.Coleman).
2017101505,1540,2,5:19:00,NE,NE,35,14,7,14,7,FALSE,Kickoff,23,38,S.Gostkowski kicks 61 yards from NE 35 to NYJ 4. A.Stewart pushed ob at NYJ 27 for 23 yards (P.Chung).
2017101501,2148,3,15:00:00,BAL,BAL,35,3,10,3,10,FALSE,Kickoff,23,39,J.Tucker kicks 62 yards from BLT 35 to CHI 3. B.Cunningham to CHI 26 for 23 yards (C.Matthews).
2017101501,4369,5,10:00:00,BAL,BAL,35,24,24,24,24,FALSE,Kickoff,23,45,J.Tucker kicks 68 yards from BLT 35 to CHI -3. T.Cohen pushed ob at CHI 20 for 23 yards (C.Matthews).
2017091008,1063,2,13:23:00,PHI,PHI,35,0,13,0,13,FALSE,Kickoff,24,41,C.Sturgis kicks 65 yards from PHI 35 to WAS 0. B.Breeland to WAS 24 for 24 yards (N.Goode).
2017091005,3982,4,3:11:00,JAX,JAX,35,7,29,7,29,TRUE,Kickoff,24,54,"J.Myers kicks 68 yards from JAX 35 to HST -3. T.Ervin to HST 25 for 28 yards (D.Payne). PENALTY on HST-E.Pleasant, Offensive Holding, 10 yards, enforced at HST 21."
2017091704,2505,3,4:08:00,PHI,PHI,35,6,10,6,10,FALSE,Kickoff,24,48,J.Elliott kicks 72 yards from PHI 35 to KC -7. D.Thomas to KC 17 for 24 yards (C.Maragos; M.Hollins).
2017092407,2242,3,15:00:00,HOU,HOU,35,21,20,21,20,FALSE,Kickoff,24,46,K.Fairbairn kicks 70 yards from HST 35 to NE -5. D.Lewis to NE 19 for 24 yards (K.Drummond).
2017092401,4342,4,3:14:00,BUF,BUF,35,26,16,26,16,FALSE,Kickoff,24,43,"S.Hauschka kicks 67 yards from BUF 35 to DEN -2. C.Latimer to DEN 22 for 24 yards (R.Blanton, T.Vallejo)."
2017092412,1853,3,15:00:00,LAC,LAC,35,10,17,10,17,FALSE,Kickoff,24,41,Y.Koo kicks 65 yards from LAC 35 to KC 0. A.Hunt to KC 24 for 24 yards (J.Onwualu).
2017100104,483,1,7:07:00,LA,LA,35,3,3,3,3,FALSE,Kickoff,24,46,G.Zuerlein kicks 70 yards from LA 35 to DAL -5. R.Switzer to DAL 19 for 24 yards (B.Hager).
2017092403,392,1,9:09:00,CHI,CHI,35,7,0,7,0,TRUE,Kickoff,24,28,"C.Barth kicks 67 yards from CHI 35 to PIT -2. T.Watson to PIT 22 for 24 yards (K.Fuller). PENALTY on CHI-C.LeBlanc, Low Block, 15 yards, enforced at PIT 22."
2017092409,1229,2,9:29:00,PHI,PHI,20,7,0,7,0,FALSE,Kickoff,24,46,J.Elliott kicks 70 yards from PHI 20 to NYG 10. D.Harris to NYG 34 for 24 yards (M.Jenkins).
2017100101,37,1,15:00:00,BUF,BUF,35,0,0,0,0,FALSE,Kickoff,24,46,S.Hauschka kicks 70 yards from BUF 35 to ATL -5. A.Roberts to ATL 19 for 24 yards (M.Milano).
2017100802,264,1,11:32:00,DET,DET,35,3,0,3,0,FALSE,Kickoff,24,44,J.Locke kicks 68 yards from DET 35 to CAR -3. C.Samuel to CAR 21 for 24 yards (D.Carey).
2017100803,3395,4,9:56:00,IND,IND,35,23,9,23,9,FALSE,Kickoff,24,44,R.Sanchez kicks 68 yards from IND 35 to SF -3. V.Bolden to SF 21 for 24 yards (M.Farley).
2017101504,4669,4,5:04:00,NO,NO,20,52,38,52,38,FALSE,Kickoff,24,49,W.Lutz kicks 73 yards from NO 20 to DET 7. J.Agnew to DET 31 for 24 yards (A.Bighill).
2017101600,2487,3,4:35:00,TEN,TEN,35,15,19,15,19,FALSE,Kickoff,24,45,R.Succop kicks 69 yards from TEN 35 to IND -4. Q.Bray to IND 20 for 24 yards (N.Palmer).
2017091000,2189,3,15:00:00,BUF,BUF,35,7,6,7,6,FALSE,Kickoff,25,40,"S.Hauschka kicks 65 yards from BUF 35 to NYJ 0. K.Raymond to NYJ 25 for 25 yards (C.Anderson, L.Johnson)."
2017091010,2349,3,10:33:00,GB,GB,35,7,3,7,3,FALSE,Kickoff,25,39,M.Crosby kicks 64 yards from GB 35 to SEA 1. T.Lockett to SEA 26 for 25 yards (J.Jones).
2017091012,44,1,15:00:00,NYG,NYG,35,0,0,0,0,FALSE,Kickoff,25,41,A.Rosas kicks 66 yards from NYG 35 to DAL -1. R.Switzer to DAL 24 for 25 yards (L.Collins).
2017091704,36,1,15:00:00,PHI,PHI,35,0,0,0,0,TRUE,Kickoff,25,54,"J.Elliott kicks 69 yards from PHI 35 to KC -4. D.Thomas to KC 26 for 30 yards (M.Jenkins). PENALTY on KC-K.Pierre-Louis, Offensive Holding, 10 yards, enforced at KC 21."
2017091711,3951,4,1:49:00,WAS,WAS,35,20,27,20,27,FALSE,Kickoff,25,37,D.Hopkins kicks 62 yards from WAS 35 to LA 3. P.Cooper to LA 28 for 25 yards (F.Moreau).
2017091706,37,1,15:00:00,MIN,MIN,35,0,0,0,0,FALSE,Kickoff,25,39,K.Forbath kicks 64 yards from MIN 35 to PIT 1. T.Watson to PIT 26 for 25 yards (E.Wilson).
2017091706,2860,3,5:05:00,PIT,PIT,35,20,9,20,9,FALSE,Kickoff,25,48,C.Boswell kicks 73 yards from PIT 35 to MIN -8. J.McKinnon to MIN 17 for 25 yards (A.Chickillo).
2017092412,240,1,12:03:00,KC,KC,35,0,7,0,7,FALSE,Kickoff,25,42,"C.Santos kicks 67 yards from KC 35 to LAC -2. D.King to LAC 23 for 25 yards (E.Murray, K.Acker)."
2017092410,2184,2,1:15:00,SEA,SEA,35,6,7,6,7,FALSE,Kickoff,25,41,B.Walsh kicks 66 yards from SEA 35 to TEN -1. A.Jackson to TEN 24 for 25 yards (J.Coleman).
2017092800,2160,3,14:53:00,GB,GB,30,21,7,21,7,FALSE,Kickoff,25,42,M.Crosby kicks 67 yards from GB 30 to CHI 3. B.Cunningham to CHI 28 for 25 yards (Q.Rollins).
2017100805,2386,3,15:00:00,LAC,LAC,35,9,10,9,10,FALSE,Kickoff,25,42,N.Novak kicks 67 yards from LAC 35 to NYG -2. D.Harris to NYG 23 for 25 yards (R.Jenkins).
2017100811,2163,3,15:00:00,KC,KC,35,7,23,7,23,FALSE,Kickoff,25,44,H.Butker kicks 69 yards from KC 35 to HST -4. C.Thompson to HST 21 for 25 yards (T.Smith).
2017100810,3113,4,9:56:00,GB,GB,20,24,28,24,28,TRUE,Kickoff,25,59,"M.Crosby kicks 74 yards from GB 20 to DAL 6. R.Switzer to DAL 31 for 25 yards (K.Brice). PENALTY on DAL-J.Heath, Offensive Holding, 10 yards, enforced at DAL 31."
